Date, Time, Analog0(v), Analog8(v), Temperature(C), Pressure(hPa), Humidity(%), M32JM pressure sensor Pressure (psi), M32JM temperature (C)
2021-07-16, 04:57:29, 3.844, 5.184, 25.81, 1007.5, 53.098299, 0.05, 26.86
2021-07-16, 04:57:39, 3.848, 5.184, 25.81, 1007.6, 53.080929, 0.05, 26.86
2021-07-16, 04:57:49, 3.848, 5.184, 25.82, 1007.5, 53.086901, 0.05, 26.86
2021-07-16, 04:57:59, 3.848, 5.184, 25.81, 1007.6, 53.115942, 0.05, 26.86
2021-07-16, 04:58:09, 3.856, 5.184, 25.80, 1007.6, 53.127340, 0.05, 26.86
2021-07-16, 04:58:19, 3.852, 5.192, 25.81, 1007.5, 53.115942, 0.05, 26.86
2021-07-16, 04:58:29, 3.848, 5.192, 25.80, 1007.6, 53.109834, 0.04, 26.86
2021-07-16, 04:58:39, 3.844, 5.184, 25.82, 1007.6, 53.116079, 0.04, 26.86
2021-07-16, 04:58:48, 3.848, 5.184, 25.82, 1007.5, 53.110243, 0.04, 26.76
2021-07-16, 04:58:58, 3.844, 5.184, 25.80, 1007.6, 53.127340, 0.04, 26.76
2021-07-16, 04:59:08, 3.848, 5.184, 25.80, 1007.5, 53.115669, 0.04, 26.86
2021-07-16, 04:59:18, 3.848, 5.184, 25.81, 1007.5, 53.115806, 0.04, 26.86
2021-07-16, 04:59:28, 3.852, 5.192, 25.80, 1007.6, 53.214868, 0.04, 26.86
2021-07-16, 04:59:38, 3.848, 5.184, 25.81, 1007.6, 53.133449, 0.04, 26.86
2021-07-16, 04:59:48, 3.852, 5.184, 25.80, 1007.5, 53.139010, 0.04, 26.86
2021-07-16, 04:59:58, 3.852, 5.184, 25.80, 1007.6, 53.150681, 0.04, 26.86
2021-07-16, 05:00:08, 3.848, 5.184, 25.80, 1007.5, 53.139010, 0.04, 26.86
2021-07-16, 05:00:18, 3.856, 5.184, 25.80, 1007.6, 53.127340, 0.04, 26.86
2021-07-16, 05:00:28, 3.844, 5.184, 25.79, 1007.5, 53.115396, 0.05, 26.86
2021-07-16, 05:00:38, 3.848, 5.184, 25.80, 1007.5, 53.109834, 0.05, 26.86
2021-07-16, 05:00:48, 3.848, 5.184, 25.80, 1007.6, 53.115533, 0.04, 26.86
2021-07-16, 05:00:58, 3.848, 5.184, 25.79, 1007.5, 53.132902, 0.04, 26.86
2021-07-16, 05:01:08, 3.856, 5.184, 25.80, 1007.6, 53.133175, 0.04, 26.86
2021-07-16, 05:01:18, 3.856, 5.184, 25.80, 1007.6, 53.156379, 0.04, 26.86
2021-07-16, 05:01:27, 3.848, 5.184, 25.80, 1007.6, 53.127340, 0.04, 26.86
2021-07-16, 05:01:37, 3.852, 5.192, 25.80, 1007.6, 53.150681, 0.04, 26.86
2021-07-16, 05:01:47, 3.836, 5.176, 25.80, 1007.6, 53.139010, 0.05, 26.86
2021-07-16, 05:01:57, 3.848, 5.192, 25.80, 1007.6, 53.127340, 0.05, 26.86
2021-07-16, 05:02:07, 3.844, 5.184, 25.80, 1007.6, 53.133175, 0.06, 26.86
2021-07-16, 05:02:17, 3.844, 5.184, 25.81, 1007.6, 53.127613, 0.06, 26.86
2021-07-16, 05:02:27, 3.852, 5.192, 25.80, 1007.6, 53.127340, 0.05, 26.86
2021-07-16, 05:02:37, 3.848, 5.184, 25.80, 1007.6, 53.133175, 0.05, 26.86
2021-07-16, 05:02:47, 3.824, 5.192, 25.79, 1007.5, 53.144572, 0.05, 26.76
2021-07-16, 05:02:57, 3.852, 5.192, 25.80, 1007.6, 53.150681, 0.05, 26.76
2021-07-16, 05:03:07, 3.852, 5.192, 25.79, 1007.6, 53.150407, 0.04, 26.86
2021-07-16, 05:03:17, 3.848, 5.192, 25.80, 1007.6, 53.139010, 0.04, 26.86
2021-07-16, 05:03:27, 3.852, 5.184, 25.80, 1007.6, 53.127340, 0.04, 26.86
2021-07-16, 05:03:37, 3.844, 5.192, 25.79, 1007.6, 53.138737, 0.04, 26.86
2021-07-16, 05:03:47, 3.852, 5.184, 25.79, 1007.5, 53.127066, 0.05, 26.86
2021-07-16, 05:03:57, 3.848, 5.184, 25.80, 1007.6, 53.098027, 0.05, 26.86
2021-07-16, 05:04:06, 3.852, 5.192, 25.79, 1007.6, 53.127066, 0.04, 26.86
2021-07-16, 05:04:16, 3.844, 5.184, 25.80, 1007.6, 53.092328, 0.04, 26.86
2021-07-16, 05:04:26, 3.844, 5.184, 25.80, 1007.6, 53.057315, 0.04, 26.76
2021-07-16, 05:04:36, 3.852, 5.184, 25.79, 1007.6, 53.022032, 0.04, 26.76
2021-07-16, 05:04:46, 3.856, 5.192, 25.81, 1007.7, 53.045780, 0.05, 26.76
2021-07-16, 05:04:56, 3.852, 5.184, 25.80, 1007.7, 53.033974, 0.05, 26.76
2021-07-16, 05:05:06, 3.844, 5.176, 25.79, 1007.6, 53.057044, 0.05, 26.86
2021-07-16, 05:05:16, 3.852, 5.192, 25.79, 1007.7, 53.057044, 0.05, 26.86
2021-07-16, 05:05:26, 3.848, 5.184, 25.79, 1007.7, 53.080385, 0.04, 26.86
2021-07-16, 05:05:36, 3.848, 5.184, 25.78, 1007.6, 53.045101, 0.04, 26.86
2021-07-16, 05:05:46, 3.852, 5.184, 25.79, 1007.7, 53.022032, 0.05, 26.86
2021-07-16, 05:05:56, 3.844, 5.192, 25.79, 1007.7, 52.987019, 0.05, 26.86
2021-07-16, 05:06:06, 3.852, 5.192, 25.79, 1007.6, 52.998690, 0.06, 26.86
2021-07-16, 05:06:16, 3.852, 5.192, 25.79, 1007.7, 52.975349, 0.06, 26.86
2021-07-16, 05:06:26, 3.848, 5.192, 25.80, 1007.7, 52.975618, 0.05, 26.86
2021-07-16, 05:06:36, 3.848, 5.184, 25.80, 1007.7, 52.969648, 0.05, 26.86
2021-07-16, 05:06:46, 3.852, 5.192, 25.79, 1007.7, 52.992855, 0.05, 26.86
2021-07-16, 05:06:55, 3.848, 5.184, 25.80, 1007.6, 53.004796, 0.05, 26.86
2021-07-16, 05:07:05, 3.852, 5.184, 25.80, 1007.6, 52.987154, 0.05, 26.86
2021-07-16, 05:07:15, 3.856, 5.184, 25.80, 1007.7, 52.975618, 0.05, 26.86
2021-07-16, 05:07:25, 3.856, 5.184, 25.80, 1007.7, 52.963947, 0.05, 26.86
2021-07-16, 05:07:35, 3.856, 5.192, 25.79, 1007.7, 52.981184, 0.05, 26.86
2021-07-16, 05:07:45, 3.848, 5.184, 25.79, 1007.7, 52.981184, 0.04, 26.86
2021-07-16, 05:07:55, 3.848, 5.184, 25.79, 1007.7, 53.010361, 0.04, 26.86
2021-07-16, 05:08:05, 3.852, 5.184, 25.79, 1007.6, 53.010361, 0.06, 26.76
2021-07-16, 05:08:15, 3.856, 5.192, 25.78, 1007.7, 53.027596, 0.06, 26.76
2021-07-16, 05:08:25, 3.852, 5.184, 25.79, 1007.6, 53.021896, 0.04, 26.86
2021-07-16, 05:08:35, 3.852, 5.184, 25.80, 1007.7, 52.998825, 0.04, 26.86
2021-07-16, 05:08:45, 3.852, 5.192, 25.80, 1007.7, 53.004796, 0.05, 26.86
2021-07-16, 05:08:55, 3.856, 5.184, 25.80, 1007.7, 53.010496, 0.05, 26.86
2021-07-16, 05:09:05, 3.848, 5.184, 25.79, 1007.7, 52.969513, 0.04, 26.86
2021-07-16, 05:09:15, 3.844, 5.184, 25.79, 1007.7, 52.975349, 0.04, 26.86
2021-07-16, 05:09:24, 3.852, 5.192, 25.79, 1007.6, 52.975214, 0.04, 26.86
2021-07-16, 05:09:34, 3.840, 5.176, 25.79, 1007.7, 52.981184, 0.04, 26.86
2021-07-16, 05:09:44, 3.852, 5.192, 25.78, 1007.7, 52.969243, 0.05, 26.76
2021-07-16, 05:09:54, 3.852, 5.192, 25.79, 1007.7, 52.975349, 0.05, 26.76
2021-07-16, 05:10:04, 3.852, 5.184, 25.80, 1007.7, 52.963812, 0.05, 26.86
2021-07-16, 05:10:14, 3.848, 5.192, 25.80, 1007.7, 52.952276, 0.05, 26.86
2021-07-16, 05:10:24, 3.852, 5.184, 25.80, 1007.7, 52.969783, 0.05, 26.86
2021-07-16, 05:10:34, 3.848, 5.184, 25.79, 1007.6, 52.946037, 0.05, 26.86
2021-07-16, 05:10:44, 3.848, 5.192, 25.80, 1007.7, 52.952141, 0.04, 26.76
2021-07-16, 05:10:54, 3.856, 5.184, 25.80, 1007.7, 52.940470, 0.04, 26.76
2021-07-16, 05:11:04, 3.852, 5.192, 25.79, 1007.6, 52.957707, 0.05, 26.76
2021-07-16, 05:11:14, 3.844, 5.184, 25.79, 1007.7, 52.934366, 0.05, 26.76
2021-07-16, 05:11:24, 3.852, 5.184, 25.80, 1007.7, 52.969648, 0.05, 26.86
2021-07-16, 05:11:34, 3.848, 5.184, 25.80, 1007.6, 52.952141, 0.05, 26.86
2021-07-16, 05:11:44, 3.852, 5.192, 25.78, 1007.7, 52.969243, 0.06, 26.86
2021-07-16, 05:11:54, 3.852, 5.192, 25.79, 1007.7, 52.975349, 0.06, 26.86
2021-07-16, 05:12:04, 3.844, 5.184, 25.79, 1007.7, 52.981184, 0.05, 26.86
2021-07-16, 05:12:13, 3.852, 5.184, 25.78, 1007.8, 52.986749, 0.05, 26.86
2021-07-16, 05:12:23, 3.848, 5.184, 25.79, 1007.7, 52.992720, 0.05, 26.76
2021-07-16, 05:12:33, 3.844, 5.184, 25.79, 1007.7, 52.957842, 0.05, 26.76
2021-07-16, 05:12:43, 3.852, 5.192, 25.79, 1007.7, 52.975349, 0.05, 26.86
2021-07-16, 05:12:53, 3.848, 5.184, 25.79, 1007.8, 52.975214, 0.05, 26.86
2021-07-16, 05:13:03, 3.848, 5.184, 25.79, 1007.8, 52.986884, 0.05, 26.86
2021-07-16, 05:13:13, 3.848, 5.192, 25.79, 1007.8, 52.963678, 0.05, 26.86
2021-07-16, 05:13:23, 3.852, 5.184, 25.78, 1007.8, 52.998420, 0.05, 26.86
2021-07-16, 05:13:33, 3.856, 5.184, 25.79, 1007.8, 52.998555, 0.05, 26.86
2021-07-16, 05:13:43, 3.852, 5.184, 25.78, 1007.8, 53.004255, 0.06, 26.76
2021-07-16, 05:13:53, 3.852, 5.184, 25.79, 1007.8, 52.998555, 0.06, 26.76
2021-07-16, 05:14:03, 3.848, 5.184, 25.78, 1007.7, 53.021625, 0.05, 26.86
2021-07-16, 05:14:13, 3.848, 5.184, 25.78, 1007.8, 53.033431, 0.05, 26.86
2021-07-16, 05:14:23, 3.852, 5.184, 25.78, 1007.8, 53.010090, 0.04, 26.86
2021-07-16, 05:14:33, 3.852, 5.184, 25.78, 1007.8, 52.975079, 0.04, 26.86
2021-07-16, 05:14:43, 3.856, 5.184, 25.78, 1007.8, 52.963408, 0.05, 26.76
2021-07-16, 05:14:52, 3.852, 5.192, 25.78, 1007.8, 52.963408, 0.05, 26.76
2021-07-16, 05:15:02, 3.852, 5.184, 25.79, 1007.8, 52.963543, 0.05, 26.76
2021-07-16, 05:15:12, 3.848, 5.192, 25.79, 1007.8, 52.975349, 0.05, 26.76
2021-07-16, 05:15:22, 3.848, 5.176, 25.78, 1007.9, 52.980914, 0.05, 26.76
2021-07-16, 05:15:32, 3.848, 5.184, 25.78, 1007.8, 52.998420, 0.05, 26.76
2021-07-16, 05:15:42, 3.844, 5.184, 25.79, 1007.8, 52.975349, 0.05, 26.76
2021-07-16, 05:15:52, 3.852, 5.184, 25.79, 1007.8, 52.987019, 0.05, 26.76
2021-07-16, 05:16:02, 3.852, 5.192, 25.79, 1007.8, 53.004526, 0.05, 26.86
2021-07-16, 05:16:12, 3.852, 5.184, 25.79, 1007.8, 52.981184, 0.05, 26.86
2021-07-16, 05:16:22, 3.848, 5.184, 25.78, 1007.8, 52.963408, 0.04, 26.76
2021-07-16, 05:16:32, 3.852, 5.192, 25.79, 1007.8, 52.987019, 0.04, 26.76
2021-07-16, 05:16:42, 3.848, 5.184, 25.78, 1007.8, 52.998420, 0.05, 26.76
2021-07-16, 05:16:52, 3.844, 5.192, 25.79, 1007.8, 52.998690, 0.05, 26.76
2021-07-16, 05:17:02, 3.852, 5.184, 25.78, 1007.8, 52.986614, 0.04, 26.76
2021-07-16, 05:17:12, 3.852, 5.184, 25.79, 1007.8, 52.987019, 0.04, 26.76
2021-07-16, 05:17:22, 3.856, 5.184, 25.78, 1007.9, 52.975079, 0.06, 26.76
2021-07-16, 05:17:31, 3.852, 5.192, 25.79, 1007.8, 52.975349, 0.06, 26.76
2021-07-16, 05:17:41, 3.848, 5.184, 25.78, 1007.8, 53.010090, 0.04, 26.86
2021-07-16, 05:17:51, 3.856, 5.184, 25.79, 1007.8, 52.992720, 0.04, 26.86
2021-07-16, 05:18:01, 3.852, 5.184, 25.79, 1007.7, 52.975349, 0.05, 26.76
2021-07-16, 05:18:11, 3.852, 5.192, 25.79, 1007.8, 52.986884, 0.05, 26.76
2021-07-16, 05:18:21, 3.852, 5.184, 25.79, 1007.8, 52.986884, 0.04, 26.76
2021-07-16, 05:18:31, 3.848, 5.184, 25.78, 1007.7, 52.986614, 0.04, 26.76
2021-07-16, 05:18:41, 3.852, 5.184, 25.78, 1007.8, 52.980914, 0.04, 26.76
2021-07-16, 05:18:51, 3.852, 5.184, 25.79, 1007.9, 53.021896, 0.04, 26.76
2021-07-16, 05:19:01, 3.852, 5.184, 25.78, 1007.8, 53.021761, 0.05, 26.86
2021-07-16, 05:19:11, 3.844, 5.192, 25.78, 1007.8, 53.010090, 0.05, 26.86
2021-07-16, 05:19:21, 3.848, 5.192, 25.79, 1007.9, 52.998690, 0.05, 26.76
2021-07-16, 05:19:31, 3.852, 5.184, 25.78, 1007.8, 53.015925, 0.05, 26.76
2021-07-16, 05:19:41, 3.848, 5.192, 25.78, 1007.8, 53.033431, 0.05, 26.76
2021-07-16, 05:19:51, 3.852, 5.184, 25.79, 1007.9, 53.022032, 0.05, 26.76
2021-07-16, 05:20:00, 3.852, 5.184, 25.79, 1007.9, 53.022032, 0.05, 26.76
2021-07-16, 05:20:10, 3.852, 5.184, 25.79, 1007.9, 53.022032, 0.05, 26.76
2021-07-16, 05:20:20, 3.848, 5.192, 25.78, 1007.8, 53.010090, 0.05, 26.86
2021-07-16, 05:20:30, 3.848, 5.184, 25.79, 1007.9, 53.004390, 0.05, 26.86
2021-07-16, 05:20:40, 3.848, 5.192, 25.79, 1007.9, 53.010361, 0.05, 26.76
2021-07-16, 05:20:50, 3.856, 5.184, 25.78, 1007.8, 53.021761, 0.05, 26.76
2021-07-16, 05:21:00, 3.848, 5.184, 25.78, 1007.8, 53.021761, 0.06, 26.76
2021-07-16, 05:21:10, 3.848, 5.184, 25.78, 1007.8, 53.033431, 0.06, 26.76
2021-07-16, 05:21:20, 3.848, 5.184, 25.78, 1007.9, 53.021761, 0.04, 26.76
2021-07-16, 05:21:30, 3.852, 5.184, 25.78, 1007.8, 53.033295, 0.04, 26.76
2021-07-16, 05:21:40, 3.852, 5.184, 25.78, 1007.8, 53.039266, 0.04, 26.76
2021-07-16, 05:21:50, 3.844, 5.184, 25.78, 1007.8, 52.998420, 0.04, 26.76
2021-07-16, 05:22:00, 3.848, 5.184, 25.78, 1007.8, 53.004120, 0.04, 26.76
2021-07-16, 05:22:10, 3.852, 5.184, 25.79, 1007.9, 53.010361, 0.04, 26.76
2021-07-16, 05:22:20, 3.852, 5.192, 25.79, 1007.8, 52.986884, 0.05, 26.76
2021-07-16, 05:22:30, 3.844, 5.192, 25.79, 1007.8, 53.033702, 0.05, 26.76
2021-07-16, 05:22:39, 3.856, 5.192, 25.79, 1007.8, 53.022032, 0.04, 26.76
2021-07-16, 05:22:49, 3.844, 5.192, 25.78, 1007.8, 53.010090, 0.04, 26.76
2021-07-16, 05:22:59, 3.852, 5.184, 25.79, 1007.9, 53.010361, 0.05, 26.76
2021-07-16, 05:23:09, 3.844, 5.184, 25.78, 1007.8, 52.998420, 0.05, 26.76
2021-07-16, 05:23:19, 3.844, 5.192, 25.79, 1007.8, 52.998690, 0.04, 26.76
2021-07-16, 05:23:29, 3.848, 5.176, 25.79, 1007.8, 52.975349, 0.04, 26.76
2021-07-16, 05:23:39, 3.856, 5.184, 25.79, 1007.8, 52.987019, 0.06, 26.76
2021-07-16, 05:23:49, 3.844, 5.184, 25.79, 1007.8, 52.998690, 0.06, 26.76
2021-07-16, 05:23:59, 3.844, 5.184, 25.78, 1007.8, 52.998420, 0.05, 26.76
2021-07-16, 05:24:09, 3.852, 5.192, 25.79, 1007.8, 53.021896, 0.05, 26.76
2021-07-16, 05:24:19, 3.852, 5.192, 25.78, 1007.8, 52.998420, 0.05, 26.76
2021-07-16, 05:24:29, 3.852, 5.184, 25.79, 1007.8, 53.004390, 0.05, 26.76
2021-07-16, 05:24:39, 3.852, 5.184, 25.79, 1007.8, 52.987019, 0.05, 26.76
2021-07-16, 05:24:49, 3.848, 5.176, 25.79, 1007.8, 53.004526, 0.05, 26.76
2021-07-16, 05:24:59, 3.844, 5.176, 25.79, 1007.9, 52.987019, 0.06, 26.76
2021-07-16, 05:25:09, 3.856, 5.184, 25.79, 1007.8, 53.010361, 0.06, 26.76
2021-07-16, 05:25:18, 3.848, 5.176, 25.79, 1007.8, 53.021896, 0.05, 26.76
2021-07-16, 05:25:28, 3.848, 5.184, 25.79, 1007.9, 52.992720, 0.05, 26.76
2021-07-16, 05:25:38, 3.852, 5.184, 25.80, 1007.8, 52.975484, 0.04, 26.76
2021-07-16, 05:25:48, 3.844, 5.184, 25.80, 1007.9, 52.963812, 0.04, 26.76
2021-07-16, 05:25:58, 3.848, 5.192, 25.79, 1007.8, 52.975349, 0.05, 26.76
2021-07-16, 05:26:08, 3.852, 5.184, 25.79, 1007.9, 52.975349, 0.05, 26.76
2021-07-16, 05:26:18, 3.844, 5.184, 25.79, 1007.9, 52.981184, 0.06, 26.76
2021-07-16, 05:26:28, 3.848, 5.192, 25.79, 1007.9, 52.975349, 0.06, 26.76
2021-07-16, 05:26:38, 3.848, 5.184, 25.79, 1007.9, 53.010361, 0.05, 26.76
2021-07-16, 05:26:48, 3.848, 5.184, 25.79, 1007.9, 53.004526, 0.05, 26.76
2021-07-16, 05:26:58, 3.856, 5.184, 25.79, 1007.8, 53.010361, 0.05, 26.76
2021-07-16, 05:27:08, 3.852, 5.192, 25.78, 1007.8, 52.998420, 0.05, 26.76
2021-07-16, 05:27:18, 3.852, 5.184, 25.78, 1007.9, 53.010090, 0.04, 26.76
2021-07-16, 05:27:28, 3.852, 5.184, 25.78, 1007.9, 53.010090, 0.04, 26.76
2021-07-16, 05:27:38, 3.848, 5.184, 25.79, 1007.9, 53.004390, 0.05, 26.76
2021-07-16, 05:27:48, 3.848, 5.184, 25.79, 1007.8, 52.998690, 0.05, 26.76
2021-07-16, 05:27:57, 3.852, 5.192, 25.79, 1007.9, 52.986884, 0.05, 26.76
2021-07-16, 05:28:07, 3.852, 5.192, 25.79, 1007.9, 52.986884, 0.05, 26.76
2021-07-16, 05:28:17, 3.848, 5.184, 25.79, 1007.8, 53.010226, 0.05, 26.76
2021-07-16, 05:28:27, 3.844, 5.192, 25.78, 1007.8, 53.010090, 0.05, 26.76
2021-07-16, 05:28:37, 3.848, 5.184, 25.80, 1007.9, 52.992990, 0.05, 26.76
2021-07-16, 05:28:47, 3.852, 5.184, 25.79, 1007.9, 52.992855, 0.05, 26.76
2021-07-16, 05:28:57, 3.848, 5.184, 25.79, 1007.9, 52.998690, 0.04, 26.76
2021-07-16, 05:29:07, 3.844, 5.192, 25.79, 1007.9, 53.016061, 0.04, 26.76
2021-07-16, 05:29:17, 3.848, 5.176, 25.80, 1007.9, 52.987154, 0.05, 26.76
2021-07-16, 05:29:27, 3.860, 5.192, 25.80, 1007.9, 52.993125, 0.05, 26.76
2021-07-16, 05:29:37, 3.844, 5.192, 25.80, 1007.9, 52.987154, 0.05, 26.76
2021-07-16, 05:29:47, 3.844, 5.184, 25.80, 1007.8, 52.975618, 0.05, 26.76
2021-07-16, 05:29:57, 3.852, 5.192, 25.79, 1007.9, 52.975349, 0.04, 26.76
2021-07-16, 05:30:07, 3.856, 5.184, 25.79, 1007.9, 52.975349, 0.04, 26.76
2021-07-16, 05:30:17, 3.852, 5.184, 25.80, 1007.9, 52.993125, 0.05, 26.86
2021-07-16, 05:30:27, 3.848, 5.184, 25.79, 1007.9, 53.010361, 0.05, 26.86
2021-07-16, 05:30:36, 3.852, 5.184, 25.79, 1007.9, 53.010361, 0.05, 26.76
2021-07-16, 05:30:46, 3.852, 5.184, 25.79, 1007.9, 53.022032, 0.05, 26.76
2021-07-16, 05:30:56, 3.848, 5.184, 25.80, 1007.9, 53.033838, 0.04, 26.76
2021-07-16, 05:31:06, 3.852, 5.184, 25.80, 1007.9, 52.998825, 0.04, 26.76
2021-07-16, 05:31:16, 3.856, 5.176, 25.79, 1007.9, 52.981184, 0.05, 26.76
2021-07-16, 05:31:26, 3.852, 5.184, 25.80, 1007.9, 52.969783, 0.05, 26.76
2021-07-16, 05:31:36, 3.852, 5.192, 25.80, 1007.8, 52.963812, 0.05, 26.76
2021-07-16, 05:31:46, 3.852, 5.184, 25.80, 1008.0, 52.987290, 0.05, 26.76
2021-07-16, 05:31:56, 3.856, 5.184, 25.80, 1008.0, 52.952276, 0.05, 26.76
2021-07-16, 05:32:06, 3.852, 5.184, 25.79, 1007.9, 52.975349, 0.05, 26.76
2021-07-16, 05:32:16, 3.844, 5.184, 25.80, 1007.9, 52.969783, 0.05, 26.86
2021-07-16, 05:32:26, 3.852, 5.192, 25.80, 1007.9, 52.952276, 0.05, 26.86
2021-07-16, 05:32:36, 3.852, 5.192, 25.80, 1007.9, 52.963812, 0.05, 26.76
2021-07-16, 05:32:46, 3.852, 5.184, 25.80, 1008.0, 52.975618, 0.05, 26.76
2021-07-16, 05:32:56, 3.848, 5.184, 25.80, 1007.9, 52.963812, 0.04, 26.76
2021-07-16, 05:33:06, 3.852, 5.192, 25.80, 1007.9, 52.963947, 0.04, 26.76
2021-07-16, 05:33:16, 3.848, 5.184, 25.79, 1007.9, 52.951872, 0.05, 26.76
2021-07-16, 05:33:25, 3.852, 5.184, 25.80, 1007.9, 52.963947, 0.05, 26.76
2021-07-16, 05:33:35, 3.852, 5.184, 25.80, 1007.9, 52.969783, 0.05, 26.76
2021-07-16, 05:33:45, 3.856, 5.192, 25.80, 1007.9, 52.981454, 0.05, 26.76
2021-07-16, 05:33:55, 3.852, 5.184, 25.81, 1007.9, 52.970053, 0.05, 26.76
2021-07-16, 05:34:05, 3.844, 5.192, 25.80, 1007.9, 52.963947, 0.05, 26.76
2021-07-16, 05:34:15, 3.848, 5.184, 25.81, 1007.8, 52.952411, 0.05, 26.76
2021-07-16, 05:34:25, 3.852, 5.184, 25.82, 1007.9, 52.964486, 0.05, 26.76
2021-07-16, 05:34:35, 3.848, 5.184, 25.80, 1007.9, 52.958112, 0.04, 26.86
2021-07-16, 05:34:45, 3.844, 5.184, 25.81, 1007.9, 52.952545, 0.04, 26.86
2021-07-16, 05:34:55, 3.852, 5.192, 25.80, 1007.9, 52.952276, 0.04, 26.76
2021-07-16, 05:35:05, 3.852, 5.184, 25.80, 1007.9, 52.975618, 0.04, 26.76
2021-07-16, 05:35:15, 3.844, 5.184, 25.80, 1007.9, 52.981454, 0.05, 26.76
2021-07-16, 05:35:25, 3.852, 5.184, 25.80, 1007.9, 52.975618, 0.05, 26.76
2021-07-16, 05:35:35, 3.852, 5.184, 25.80, 1007.9, 52.975618, 0.06, 26.86
2021-07-16, 05:35:45, 3.852, 5.184, 25.80, 1008.0, 52.975618, 0.06, 26.86
2021-07-16, 05:35:55, 3.844, 5.184, 25.79, 1008.0, 52.987019, 0.05, 26.76
2021-07-16, 05:36:04, 3.860, 5.192, 25.80, 1007.9, 52.975618, 0.05, 26.76
2021-07-16, 05:36:14, 3.856, 5.184, 25.80, 1007.9, 52.987290, 0.05, 26.76
2021-07-16, 05:36:24, 3.856, 5.192, 25.79, 1007.9, 52.998690, 0.05, 26.76
2021-07-16, 05:36:34, 3.856, 5.184, 25.80, 1007.9, 52.987154, 0.05, 26.76
2021-07-16, 05:36:44, 3.852, 5.192, 25.80, 1007.9, 52.998961, 0.05, 26.76
2021-07-16, 05:36:54, 3.852, 5.192, 25.80, 1007.9, 53.010496, 0.04, 26.86
2021-07-16, 05:37:04, 3.848, 5.184, 25.80, 1007.9, 52.998825, 0.04, 26.86
2021-07-16, 05:37:14, 3.848, 5.184, 25.81, 1007.9, 52.987425, 0.05, 26.76
2021-07-16, 05:37:24, 3.852, 5.184, 25.80, 1008.0, 52.987290, 0.05, 26.76
2021-07-16, 05:37:34, 3.852, 5.184, 25.80, 1007.9, 52.975618, 0.05, 26.86
2021-07-16, 05:37:44, 3.856, 5.192, 25.79, 1007.9, 52.987019, 0.05, 26.86
2021-07-16, 05:37:54, 3.848, 5.192, 25.80, 1007.9, 52.992990, 0.04, 26.86
2021-07-16, 05:38:04, 3.848, 5.184, 25.80, 1007.9, 53.010496, 0.04, 26.86
2021-07-16, 05:38:14, 3.852, 5.184, 25.80, 1007.9, 53.022167, 0.04, 26.86
2021-07-16, 05:38:24, 3.848, 5.192, 25.79, 1007.9, 53.010361, 0.04, 26.86
2021-07-16, 05:38:34, 3.852, 5.184, 25.80, 1008.0, 52.993125, 0.04, 26.76
2021-07-16, 05:38:43, 3.852, 5.184, 25.81, 1008.0, 52.987560, 0.04, 26.76
2021-07-16, 05:38:53, 3.852, 5.184, 25.79, 1007.9, 52.998690, 0.05, 26.76
2021-07-16, 05:39:03, 3.852, 5.184, 25.81, 1007.9, 52.999096, 0.05, 26.76
2021-07-16, 05:39:13, 3.856, 5.192, 25.80, 1007.9, 52.998825, 0.05, 26.86
2021-07-16, 05:39:23, 3.852, 5.192, 25.80, 1008.0, 52.993125, 0.05, 26.86
2021-07-16, 05:39:33, 3.852, 5.192, 25.80, 1008.0, 52.981454, 0.05, 26.86
2021-07-16, 05:39:43, 3.844, 5.192, 25.80, 1007.9, 53.010632, 0.05, 26.86
2021-07-16, 05:39:53, 3.848, 5.184, 25.80, 1007.9, 52.992990, 0.06, 26.76
2021-07-16, 05:40:03, 3.844, 5.184, 25.80, 1008.0, 52.987290, 0.06, 26.76
2021-07-16, 05:40:13, 3.852, 5.184, 25.80, 1007.9, 52.998961, 0.05, 26.86
2021-07-16, 05:40:23, 3.848, 5.184, 25.80, 1007.9, 52.998825, 0.05, 26.86
2021-07-16, 05:40:33, 3.848, 5.184, 25.80, 1007.9, 52.987290, 0.04, 26.86
2021-07-16, 05:40:43, 3.852, 5.192, 25.80, 1007.9, 52.998961, 0.04, 26.86
2021-07-16, 05:40:53, 3.852, 5.184, 25.80, 1008.0, 52.993125, 0.05, 26.86
2021-07-16, 05:41:03, 3.852, 5.184, 25.80, 1008.0, 53.004796, 0.05, 26.86
2021-07-16, 05:41:13, 3.844, 5.184, 25.79, 1007.9, 53.027867, 0.05, 26.86
2021-07-16, 05:41:22, 3.848, 5.192, 25.80, 1008.0, 53.010496, 0.05, 26.86
2021-07-16, 05:41:32, 3.848, 5.192, 25.80, 1007.9, 53.010496, 0.04, 26.86
2021-07-16, 05:41:42, 3.848, 5.184, 25.80, 1007.9, 52.952141, 0.04, 26.86
2021-07-16, 05:41:52, 3.852, 5.192, 25.81, 1008.0, 52.940739, 0.04, 26.86
2021-07-16, 05:42:02, 3.852, 5.184, 25.81, 1008.0, 52.969918, 0.04, 26.86
2021-07-16, 05:42:12, 3.856, 5.184, 25.80, 1008.0, 52.952276, 0.05, 26.86
2021-07-16, 05:42:22, 3.844, 5.184, 25.80, 1007.9, 52.969783, 0.05, 26.86
2021-07-16, 05:42:32, 3.848, 5.184, 25.80, 1008.0, 52.963947, 0.05, 26.76
